,STATE,Year,CO2,CH4,N2O,Fluorinated GHG,Incentives,Laws and Regulations,State Incentives,Utility/Private Incentives,Programs,State Hybrid Incentives,Ozone,Question,DataValue,StratificationCategory1,Stratification1
9571,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,19.6,Race/Ethnicity,Asian or Pacific Islander
9572,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,579.9,Gender,Female
9573,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,727.6,Race/Ethnicity,"White, non-Hispanic"
9574,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,221.5,Gender,Female
9575,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,1109.0,Race/Ethnicity,"Black, non-Hispanic"
9576,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from heart failure,129.5,Overall,Overall
9577,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,161.1,Race/Ethnicity,"White, non-Hispanic"
9578,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,36.4,Race/Ethnicity,Asian or Pacific Islander
9579,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,41.7,Race/Ethnicity,Hispanic
9580,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from heart failure,125.0,Gender,Male
9581,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from total cardiovascular diseases,328.8,Gender,Male
9582,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,266.3,Overall,Overall
9583,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,264.1,Gender,Male
9584,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,158.9,Gender,Male
9585,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,80.1,Race/Ethnicity,American Indian or Alaska Native
9586,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from total cardiovascular diseases,304.1,Gender,Female
9587,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,197.8,Race/Ethnicity,"Black, non-Hispanic"
9588,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
9589,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,282.1,Gender,Male
9590,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from total cardiovascular diseases,316.2,Overall,Overall
9591,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,,Race/Ethnicity,American Indian or Alaska Native
9592,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from heart failure,,Race/Ethnicity,American Indian or Alaska Native
9593,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from total cardiovascular diseases,271.0,Race/Ethnicity,"Black, non-Hispanic"
9594,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,51.4,Race/Ethnicity,Asian or Pacific Islander
9595,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,749.7,Overall,Overall
9596,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,133.8,Overall,Overall
9597,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,288.2,Race/Ethnicity,"White, non-Hispanic"
9598,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from total cardiovascular diseases,345.3,Race/Ethnicity,"White, non-Hispanic"
9599,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,11.0,Gender,Male
9600,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,,Race/Ethnicity,"Black, non-Hispanic"
9601,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from total cardiovascular diseases,95.0,Race/Ethnicity,American Indian or Alaska Native
9602,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,147.7,Race/Ethnicity,"White, non-Hispanic"
9603,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from heart failure,82.1,Race/Ethnicity,"Black, non-Hispanic"
9604,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,353.1,Race/Ethnicity,Hispanic
9605,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,147.4,Gender,Male
9606,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,,Race/Ethnicity,Hispanic
9607,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,390.5,Race/Ethnicity,American Indian or Alaska Native
9608,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from heart failure,18.9,Race/Ethnicity,Asian or Pacific Islander
9609,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,103.4,Race/Ethnicity,"Black, non-Hispanic"
9610,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,American Indian or Alaska Native
9611,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,147.5,Overall,Overall
9612,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,147.4,Race/Ethnicity,American Indian or Alaska Native
9613,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Premature mortality among adults aged 45-64 years,927.9,Gender,Male
9614,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,11.1,Overall,Overall
9615,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,45.5,Race/Ethnicity,Hispanic
9616,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
9617,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from diseases of the heart,266.4,Race/Ethnicity,"White, non-Hispanic"
9618,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality from coronary heart disease,109.5,Gender,Female
9619,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,147.6,Gender,Female
9620,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
9621,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,11.2,Gender,Female
9622,MO,2017,79109488.0,1656937.0,730627.0,5212.0,0.0,10.0,6.0,0.0,0.0,0.0,0.04369379,Asthma mortality rate,9.3,Race/Ethnicity,"White, non-Hispanic"
9623,MO,2018,76718134.0,1646436.0,580773.0,185827.0,0.0,10.0,6.0,0.0,0.0,0.0,0.043296870999999994,,,,
9624,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,236.6,Overall,Overall
9625,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,1224.4,Race/Ethnicity,American Indian or Alaska Native
9626,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Race/Ethnicity,Asian or Pacific Islander
9627,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Race/Ethnicity,"Black, non-Hispanic"
9628,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Overall,Overall
9629,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Race/Ethnicity,American Indian or Alaska Native
9630,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Race/Ethnicity,Hispanic
9631,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Race/Ethnicity,"White, non-Hispanic"
9632,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Gender,Male
9633,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Asthma mortality rate,,Gender,Female
9634,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,,Race/Ethnicity,"Black, non-Hispanic"
9635,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,232.9,Gender,Female
9636,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,,Race/Ethnicity,"Black, non-Hispanic"
9637,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,761.8,Gender,Male
9638,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
9639,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,189.3,Overall,Overall
9640,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,,Race/Ethnicity,"Black, non-Hispanic"
9641,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,133.0,Race/Ethnicity,"White, non-Hispanic"
9642,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,,Race/Ethnicity,Hispanic
9643,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,123.5,Gender,Female
9644,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,45.0,Race/Ethnicity,American Indian or Alaska Native
9645,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
9646,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,209.8,Gender,Female
9647,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,,Race/Ethnicity,Asian or Pacific Islander
9648,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Hispanic
9649,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,,Race/Ethnicity,Asian or Pacific Islander
9650,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,"Black, non-Hispanic"
9651,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,,Race/Ethnicity,"Black, non-Hispanic"
9652,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,,Race/Ethnicity,Asian or Pacific Islander
9653,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,453.4,Gender,Female
9654,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,199.9,Race/Ethnicity,"White, non-Hispanic"
9655,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,,Race/Ethnicity,Asian or Pacific Islander
9656,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,,Race/Ethnicity,"Black, non-Hispanic"
9657,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,110.2,Race/Ethnicity,"White, non-Hispanic"
9658,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,116.0,Race/Ethnicity,"White, non-Hispanic"
9659,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,263.7,Race/Ethnicity,"White, non-Hispanic"
9660,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,75.4,Gender,Female
9661,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,106.7,Overall,Overall
9662,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,,Race/Ethnicity,Hispanic
9663,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,97.6,Race/Ethnicity,American Indian or Alaska Native
9664,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,,Race/Ethnicity,"Black, non-Hispanic"
9665,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,249.5,Overall,Overall
9666,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,,Race/Ethnicity,Hispanic
9667,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,165.1,Gender,Female
9668,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,,Race/Ethnicity,Asian or Pacific Islander
9669,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,240.4,Race/Ethnicity,American Indian or Alaska Native
9670,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,,Race/Ethnicity,Hispanic
9671,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,162.2,Race/Ethnicity,American Indian or Alaska Native
9672,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from total cardiovascular diseases,266.0,Gender,Male
9673,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,239.5,Race/Ethnicity,"White, non-Hispanic"
9674,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >= 45 years,264.8,Gender,Male
9675,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,128.2,Race/Ethnicity,American Indian or Alaska Native
9676,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,573.2,Race/Ethnicity,"White, non-Hispanic"
9677,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Premature mortality among adults aged 45-64 years,606.6,Overall,Overall
9678,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,,Race/Ethnicity,Asian or Pacific Islander
9679,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,213.3,Gender,Male
9680,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from coronary heart disease,137.6,Gender,Male
9681,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,107.0,Overall,Overall
9682,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,116.8,Gender,Female
9683,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from heart failure,97.2,Gender,Male
9684,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,127.6,Race/Ethnicity,American Indian or Alaska Native
9685,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality from diseases of the heart,,Race/Ethnicity,Hispanic
9686,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >= 45 years,131.1,Overall,Overall
9687,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,"Invasive cancer (all sites combined), incidence",589.2,Gender,Male
9688,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,"Invasive cancer (all sites combined), incidence",594.7,Race/Ethnicity,"White, non-Hispanic"
9689,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,"Invasive cancer (all sites combined), incidence",141.2,Race/Ethnicity,"Black, non-Hispanic"
9690,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,"Invasive cancer (all sites combined), incidence",350.6,Race/Ethnicity,American Indian or Alaska Native
9691,MT,2012,20641088.0,456949.0,87893.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.041792625,"Invasive cancer (all sites combined), incidence",564.7,Overall,Overall
